ubigeo,departamento,provincia,distrito,IASE_base,IASE_alt,clase_base,clase_alt,rank_base,rank_alt,rank_change,clase_change
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
150507,LIMA,CAÃETE,IMPERIAL,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
200702,PIURA,TALARA,EL ALTO,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
100803,HUANUCO,PACHITEA,MOLINO,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
130808,LA LIBERTAD,PATAZ,PARCOY,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
200505,PIURA,PAITA,LA HUACA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
200409,PIURA,MORROPON,SANTO DOMINGO,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
130809,LA LIBERTAD,PATAZ,PATAZ,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
022003,ANCASH,YUNGAY,MANCOS,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
150810,LIMA,HUAURA,SANTA MARIA,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
101101,HUANUCO,YAROWILCA,CHAVINILLO,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
200402,PIURA,MORROPON,BUENOS AIRES,0.026455026455026454,0.01984126984126984,Muy bajo,Muy bajo,1189,1189,0,False
021101,ANCASH,HUARMEY,HUARMEY,0.025681693012674155,0.019261269759505616,Muy bajo,Muy bajo,1232,1232,0,False
150116,LIMA,LIMA,LINCE,0.024779164157675875,0.018584373118256906,Muy bajo,Muy bajo,1233,1233,0,False
021907,ANCASH,SIHUAS,QUICHES,0.023914977167075756,0.017936232875306816,Muy bajo,Muy bajo,1234,1234,0,False
130203,LA LIBERTAD,ASCOPE,CHOCOPE,0.02322298457438526,0.017417238430788944,Muy bajo,Muy bajo,1235,1235,0,False
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,0.022482991883683537,0.016862243912762653,Muy bajo,Muy bajo,1236,1236,0,False
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,0.02237845804289338,0.016783843532170033,Muy bajo,Muy bajo,1237,1237,0,False
220701,SAN MARTIN,PICOTA,PICOTA,0.021874179174178422,0.01640563438063382,Muy bajo,Muy bajo,1238,1238,0,False
240302,TUMBES,ZARUMILLA,AGUAS VERDES,0.021865010467474515,0.016398757850605884,Muy bajo,Muy bajo,1239,1239,0,False
220510,SAN MARTIN,LAMAS,TABALOSOS,0.02186417694868325,0.01639813271151244,Muy bajo,Muy bajo,1240,1240,0,False
200803,PIURA,SECHURA,BERNAL,0.02181468180903055,0.01636101135677291,Muy bajo,Muy bajo,1241,1241,0,False
220802,SAN MARTIN,RIOJA,AWAJUN,0.021654130213284623,0.01624059765996347,Muy bajo,Muy bajo,1242,1242,0,False
240102,TUMBES,TUMBES,CORRALES,0.021601618529434968,0.016201213897076225,Muy bajo,Muy bajo,1243,1243,0,False
220404,SAN MARTIN,HUALLAGA,PISCOYACU,0.021489093492614277,0.016116820119460706,Muy bajo,Muy bajo,1244,1244,0,False
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,0.02141407680140048,0.01606055760105036,Muy bajo,Muy bajo,1245,1245,0,False
190103,PASCO,PASCO,HUARIACA,0.021373234380628523,0.016029925785471393,Muy bajo,Muy bajo,1246,1246,0,False
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,0.02136823326788094,0.016026174950910705,Muy bajo,Muy bajo,1247,1247,0,False
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,0.021325723809526454,0.01599429285714484,Muy bajo,Muy bajo,1248,1248,0,False
200406,PIURA,MORROPON,SALITRAL,0.021220700441827143,0.015915525331370355,Muy bajo,Muy bajo,1249,1249,0,False
060102,CAJAMARCA,CAJAMARCA,ASUNCION,0.021220700441827143,0.015915525331370355,Muy bajo,Muy bajo,1249,1249,0,False
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,0.02119152728413289,0.015893645463099664,Muy bajo,Muy bajo,1251,1251,0,False
220708,SAN MARTIN,PICOTA,SHAMBOYACU,0.02117235635193381,0.015879267263950354,Muy bajo,Muy bajo,1252,1252,0,False
100307,HUANUCO,DOS DE MAYO,CHUQUIS,0.021171522833142543,0.015878642124856908,Muy bajo,Muy bajo,1253,1253,0,False
190110,PASCO,PASCO,TICLACAYAN,0.02116902227676875,0.01587676670757656,Muy bajo,Muy bajo,1254,1254,0,False
190111,PASCO,PASCO,TINYAHUARCO,0.02116735523918622,0.015875516429389665,Muy bajo,Muy bajo,1255,1255,0,False
140115,LAMBAYEQUE,CHICLAYO,SAÃA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150807,LIMA,HUAURA,LEONCIO PRADO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150602,LIMA,HUARAL,ATAVILLOS ALTO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010515,AMAZONAS,LUYA,PROVIDENCIA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060405,CAJAMARCA,CHOTA,CHIMBAN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100317,HUANUCO,DOS DE MAYO,RIPAN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060308,CAJAMARCA,CELENDIN,OXAMARCA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060406,CAJAMARCA,CHOTA,CHOROPAMPA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130804,LA LIBERTAD,PATAZ,HUANCASPATA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021011,ANCASH,HUARI,PONTO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100510,HUANUCO,HUAMALIES,SINGA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150726,LIMA,HUAROCHIRI,SANGALLAYA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060414,CAJAMARCA,CHOTA,PION,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060604,CAJAMARCA,CUTERVO,CUJILLO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100501,HUANUCO,HUAMALIES,LLATA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200703,PIURA,TALARA,LA BREA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200208,PIURA,AYABACA,SAPILLICA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100311,HUANUCO,DOS DE MAYO,MARIAS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021503,ANCASH,PALLASCA,CONCHUCOS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060403,CAJAMARCA,CHOTA,CHADIN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
061112,CAJAMARCA,SAN MIGUEL,TONGOD,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200107,PIURA,PIURA,CURA MORI,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100702,HUANUCO,MARAÃON,CHOLON,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021509,ANCASH,PALLASCA,PAMPAS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130802,LA LIBERTAD,PATAZ,BULDIBUYO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
020904,ANCASH,CORONGO,CUSCA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
020611,ANCASH,CARHUAZ,YUNGAR,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200204,PIURA,AYABACA,LAGUNAS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200307,PIURA,HUANCABAMBA,SONDOR,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021802,ANCASH,SANTA,CACERES DEL PERU,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200207,PIURA,AYABACA,PAIMAS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130503,LA LIBERTAD,JULCAN,CARABAMBA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150808,LIMA,HUAURA,PACCHO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
200205,PIURA,AYABACA,MONTERO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060303,CAJAMARCA,CELENDIN,CORTEGANA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060111,CAJAMARCA,CAJAMARCA,NAMORA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
022005,ANCASH,YUNGAY,QUILLO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150608,LIMA,HUARAL,PACARAOS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100802,HUANUCO,PACHITEA,CHAGLLA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010520,AMAZONAS,LUYA,SANTA CATALINA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
160102,LORETO,MAYNAS,ALTO NANAY,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
160506,LORETO,REQUENA,PUINAHUA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
061307,CAJAMARCA,SANTA CRUZ,PULAN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100804,HUANUCO,PACHITEA,UMARI,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130611,LA LIBERTAD,OTUZCO,SALPO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150603,LIMA,HUARAL,ATAVILLOS BAJO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100205,HUANUCO,AMBO,HUACAR,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
020108,ANCASH,HUARAZ,OLLEROS,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150401,LIMA,CANTA,CANTA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150611,LIMA,HUARAL,SUMBILCA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
150604,LIMA,HUARAL,AUCALLAMA,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
190112,PASCO,PASCO,VICCO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100103,HUANUCO,HUANUCO,CHINCHAO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
100701,HUANUCO,MARAÃON,HUACRACHUCO,0.021164021164021163,0.015873015873015872,Muy bajo,Muy bajo,1256,1256,0,False
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,0.019273772541374582,0.014455329406030937,Muy bajo,Muy bajo,1330,1330,0,False
021803,ANCASH,SANTA,COISHCO,0.018948872208722524,0.014211654156541895,Muy bajo,Muy bajo,1331,1331,0,False
160205,LORETO,ALTO AMAZONAS,JEBEROS,0.018756157371999396,0.014067118028999548,Muy bajo,Muy bajo,1332,1332,0,False
130106,LA LIBERTAD,TRUJILLO,LAREDO,0.018026828429643055,0.01352012132223229,Muy bajo,Muy bajo,1333,1333,0,False
150120,LIMA,LIMA,MAGDALENA DEL MAR,0.01730083356245177,0.012975625171838829,Muy bajo,Muy bajo,1334,1334,0,False
140113,LAMBAYEQUE,CHICLAYO,REQUE,0.017077450526392916,0.012808087894794686,Muy bajo,Muy bajo,1335,1335,0,False
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,0.016359790847114277,0.012269843135335707,Muy bajo,Muy bajo,1336,1336,0,False
060808,CAJAMARCA,JAEN,PUCARA,0.016268937298866457,0.012201702974149842,Muy bajo,Muy bajo,1337,1337,0,False
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,0.016132240217099098,0.012099180162824323,Muy bajo,Muy bajo,1338,1338,0,False
220403,SAN MARTIN,HUALLAGA,EL ESLABON,0.016093898352700937,0.012070423764525702,Muy bajo,Muy bajo,1339,1339,0,False
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,0.01602471629302599,0.012018537219769494,Muy bajo,Muy bajo,1340,1340,0,False
220707,SAN MARTIN,PICOTA,SAN HILARION,0.016019715180278404,0.012014786385208804,Muy bajo,Muy bajo,1341,1341,0,False
220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,0.01597720572192392,0.01198290429144294,Muy bajo,Muy bajo,1342,1342,0,False
150906,LIMA,OYON,PACHANGARA,0.01595386719576852,0.011965400396826389,Muy bajo,Muy bajo,1343,1343,0,False
060803,CAJAMARCA,JAEN,CHONTALI,0.01595386719576852,0.011965400396826389,Muy bajo,Muy bajo,1343,1343,0,False
060104,CAJAMARCA,CAJAMARCA,COSPAN,0.01589302032400622,0.011919765243004664,Muy bajo,Muy bajo,1345,1345,0,False
020202,ANCASH,AIJA,CORIS,0.015883018098511045,0.011912263573883284,Muy bajo,Muy bajo,1346,1346,0,False
150802,LIMA,HUAURA,AMBAR,0.015878850504554724,0.011909137878416041,Muy bajo,Muy bajo,1347,1347,0,False
060702,CAJAMARCA,HUALGAYOC,CHUGUR,0.015877183466972193,0.011907887600229145,Muy bajo,Muy bajo,1348,1348,0,False
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,0.015875516429389665,0.011906637322042248,Muy bajo,Muy bajo,1349,1349,0,False
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,0.015873849391807138,0.011905387043855352,Muy bajo,Muy bajo,1350,1350,0,False
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,0.015873849391807138,0.011905387043855352,Muy bajo,Muy bajo,1350,1350,0,False
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
160302,LORETO,LORETO,PARINARI,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010301,AMAZONAS,BONGARA,JUMBILLA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
200705,PIURA,TALARA,LOS ORGANOS,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
022007,ANCASH,YUNGAY,SHUPLUY,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021807,ANCASH,SANTA,SAMANCO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
020102,ANCASH,HUARAZ,COCHABAMBA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
020110,ANCASH,HUARAZ,PARIACOTO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
150705,LIMA,HUAROCHIRI,CHICLA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021906,ANCASH,SIHUAS,HUAYLLABAMBA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
100206,HUANUCO,AMBO,SAN FRANCISCO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
160502,LORETO,REQUENA,ALTO TAPICHE,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010103,AMAZONAS,CHACHAPOYAS,BALSAS,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010306,AMAZONAS,BONGARA,FLORIDA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
200203,PIURA,AYABACA,JILILI,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010504,AMAZONAS,LUYA,COLCAMAR,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
061204,CAJAMARCA,SAN PABLO,TUMBADEN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
160604,LORETO,UCAYALI,PAMPA HERMOSA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
061311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
150805,LIMA,HUAURA,HUALMAY,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
020104,ANCASH,HUARAZ,HUANCHAY,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
020302,ANCASH,ANTONIO RAYMONDI,ACZO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
140117,LAMBAYEQUE,CHICLAYO,PATAPO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
100106,HUANUCO,HUANUCO,QUISQUI (KICHKI),0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
060805,CAJAMARCA,JAEN,HUABAL,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010203,AMAZONAS,BAGUA,COPALLIN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
020505,ANCASH,BOLOGNESI,CAJACAY,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021805,ANCASH,SANTA,MORO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021210,ANCASH,HUAYLAS,YURACMARCA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021804,ANCASH,SANTA,MACATE,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
021909,ANCASH,SIHUAS,SAN JUAN,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010522,AMAZONAS,LUYA,TINGO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
130613,LA LIBERTAD,OTUZCO,SINSICAP,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010508,AMAZONAS,LUYA,LONYA CHICO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
010514,AMAZONAS,LUYA,PISUQUIA,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
130604,LA LIBERTAD,OTUZCO,CHARAT,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,0.015873015873015872,0.011904761904761904,Muy bajo,Muy bajo,1352,1352,0,False
